id,source_language,source_document,source_text,reference_translation,baseline_translation,finetuned_translation,iks_translation,iks_validation_status,iks_validation_confidence,val_translation_quality,val_semantic_consistency,val_iks_preservation,val_context_preservation,val_historical_consistency,val_unsupported_additions,val_missing_meaning
IKS000707,Tamil,Thirukkural,"இளமை இனிய செல்வம் ஒழிக்கும்
கேள்வி தீய உள்ளம் வளர்க்கும்.",Youth of the sweet/pleasant who have prosperity removes/dispels; the wicked/harmful listening nurtures/grows mind.,"[Mock Translation (Tamil -> English)]: Translated version of 'இளமை இனிய செல்வம் ஒழிக்கும்
கே...'","[Mock Translation (Tamil -> English)]: Translated version of 'இளமை இனிய செல்வம் ஒழிக்கும்
கே...'","[Mock Translation (Tamil -> English)]: Translated version of 'இளமை இனிய செல்வம் ஒழிக்கும்
கே...'",PASS,0.88,0.5,0.9,1.0,1.0,1.0,1.0,1.0
IKS002878,Tamil,Silappathikaram,"இல்லார் வினை நிற்கும் நகரில்
தீய யாக்கை செய்யும் மாந்தர்.","In the city where lacking action stands/endures, the wicked/harmful people accomplishes/does body.","[Mock Translation (Tamil -> English)]: Translated version of 'இல்லார் வினை நிற்கும் நகரில்
த...'","[Mock Translation (Tamil -> English)]: Translated version of 'இல்லார் வினை நிற்கும் நகரில்
த...'","[Mock Translation (Tamil -> English)]: Translated version of 'இல்லார் வினை நிற்கும் நகரில்
த...'",PASS,0.88,0.5,0.9,1.0,1.0,1.0,1.0,1.0
IKS003470,Tamil,Iniyavai Narpathu,"வாய்மை நில்லாத காக்கும்
ஈகை தரும் யாக்கை.",Possessing transitory/impermanence truth protects/guards; this gives/bestows body through giving.,"[Mock Translation (Tamil -> English)]: Translated version of 'வாய்மை நில்லாத காக்கும்
ஈகை தர...'","[Mock Translation (Tamil -> English)]: Translated version of 'வாய்மை நில்லாத காக்கும்
ஈகை தர...'","[Mock Translation (Tamil -> English)]: Translated version of 'வாய்மை நில்லாத காக்கும்
ஈகை தர...'",PASS,0.88,0.5,0.9,1.0,1.0,1.0,1.0,1.0
IKS001810,Tamil,Naladiyar,"ஈகை சிறிய செய்யும்
அறிவு நிற்கும் கல்வி.",Possessing base/lowly giving accomplishes/does; this stands/endures learning through wisdom.,"[Mock Translation (Tamil -> English)]: Translated version of 'ஈகை சிறிய செய்யும்
அறிவு நிற்க...'","[Mock Translation (Tamil -> English)]: Translated version of 'ஈகை சிறிய செய்யும்
அறிவு நிற்க...'","[Mock Translation (Tamil -> English)]: Translated version of 'ஈகை சிறிய செய்யும்
அறிவு நிற்க...'",PASS,0.88,0.5,0.9,1.0,1.0,1.0,1.0,1.0
IKS002082,Tamil,Pazhamozhi Naanooru,"செல்வம் நில்லாத வளர்க்கும்
கேள்வி தரும் நாடு.",Possessing transitory/impermanence prosperity nurtures/grows; this gives/bestows nation through listening.,"[Mock Translation (Tamil -> English)]: Translated version of 'செல்வம் நில்லாத வளர்க்கும்
கேள...'","[Mock Translation (Tamil -> English)]: Translated version of 'செல்வம் நில்லாத வளர்க்கும்
கேள...'","[Mock Translation (Tamil -> English)]: Translated version of 'செல்வம் நில்லாத வளர்க்கும்
கேள...'",PASS,0.88,0.5,0.9,1.0,1.0,1.0,1.0,1.0
IKS000927,Tamil,Thirukkural,"செல்வம் நில்லாத ஒழுக்கம் சேர்க்கும்
அன்பு பெரிய உள்ளம் வளர்க்கும்.",Prosperity of the transitory/impermanence who have conduct gathers/unites; the noble/great love nurtures/grows mind.,[Mock Translation (Tamil -> English)]: Translated version of 'செல்வம் நில்லாத ஒழுக்கம் சேர்க...',[Mock Translation (Tamil -> English)]: Translated version of 'செல்வம் நில்லாத ஒழுக்கம் சேர்க...',[Mock Translation (Tamil -> English)]: Translated version of 'செல்வம் நில்லாத ஒழுக்கம் சேர்க...',PASS,0.73,0.5,0.9,0.0,1.0,1.0,1.0,1.0
IKS001809,Tamil,Naladiyar,"மன்னன் நில்லாத கெடுக்கும்
யாக்கை தரும் யாக்கை.",Possessing transitory/impermanence king destroys/ruins; this gives/bestows body through body.,"[Mock Translation (Tamil -> English)]: Translated version of 'மன்னன் நில்லாத கெடுக்கும்
யாக்...'","[Mock Translation (Tamil -> English)]: Translated version of 'மன்னன் நில்லாத கெடுக்கும்
யாக்...'","[Mock Translation (Tamil -> English)]: Translated version of 'மன்னன் நில்லாத கெடுக்கும்
யாக்...' (Contextual meaning: Social righteousness, virtue, and ethical conduct in daily life.)",REVIEW,0.45,0.63,0.0,0.14,0.0,1.0,1.0,1.0
IKS001679,Tamil,Naladiyar,"வினை இல்லார் விளைக்கும்
இன்பம் விளைக்கும் யாக்கை.",Possessing lacking action yields/produces; this yields/produces body through pleasure.,"[Mock Translation (Tamil -> English)]: Translated version of 'வினை இல்லார் விளைக்கும்
இன்பம்...'","[Mock Translation (Tamil -> English)]: Translated version of 'வினை இல்லார் விளைக்கும்
இன்பம்...'","[Mock Translation (Tamil -> English)]: Translated version of 'வினை இல்லார் விளைக்கும்
இன்பம்...' (Contextual meaning: Social righteousness, virtue, and ethical conduct in daily life.)",REVIEW,0.46,0.63,0.0,0.25,0.0,1.0,1.0,1.0
IKS003435,Tamil,Inna Narpathu,"அறிவு இனிய சேர்க்கும்
நட்பு வளர்க்கும் வாய்மை.",Possessing sweet/pleasant wisdom gathers/unites; this nurtures/grows truth through friendship.,"[Mock Translation (Tamil -> English)]: Translated version of 'அறிவு இனிய சேர்க்கும்
நட்பு வள...'","[Mock Translation (Tamil -> English)]: Translated version of 'அறிவு இனிய சேர்க்கும்
நட்பு வள...'","[Mock Translation (Tamil -> English)]: Translated version of 'அறிவு இனிய சேர்க்கும்
நட்பு வள...'",PASS,0.88,0.5,0.9,1.0,1.0,1.0,1.0,1.0
IKS000705,Tamil,Thirukkural,"அன்பு சிறந்த வினை கெடுக்கும்
செல்வம் உடையார் உள்ளம் கெடுக்கும்.",Love of the excellent who have action destroys/ruins; the possessing prosperity destroys/ruins mind.,"[Mock Translation (Tamil -> English)]: Translated version of 'அன்பு சிறந்த வினை கெடுக்கும்
ச...'","[Mock Translation (Tamil -> English)]: Translated version of 'அன்பு சிறந்த வினை கெடுக்கும்
ச...'","[Mock Translation (Tamil -> English)]: Translated version of 'அன்பு சிறந்த வினை கெடுக்கும்
ச...' (Contextual meaning: Affection, pure love, and emotional attachment.)",REVIEW,0.45,0.61,0.0,0.2,0.0,1.0,1.0,1.0
IKS001000,Tamil,Thirukkural,"கேள்வி நில்லாத கேள்வி வளர்க்கும்
அருள் இனிய அறம் காக்கும்.",Listening of the transitory/impermanence who have listening nurtures/grows; the sweet/pleasant grace protects/guards virtue.,[Mock Translation (Tamil -> English)]: Translated version of 'கேள்வி நில்லாத கேள்வி வளர்க்கு...',[Mock Translation (Tamil -> English)]: Translated version of 'கேள்வி நில்லாத கேள்வி வளர்க்கு...',[Mock Translation (Tamil -> English)]: Translated version of 'கேள்வி நில்லாத கேள்வி வளர்க்கு...',PASS,0.73,0.5,0.9,0.0,1.0,1.0,1.0,1.0
IKS001019,Tamil,Thirukkural,"கல்வி இனிய அறம் ஒழிக்கும்
வாய்மை பெரிய ஒழுக்கம் வளர்க்கும்.",Learning of the sweet/pleasant who have virtue removes/dispels; the noble/great truth nurtures/grows conduct.,"[Mock Translation (Tamil -> English)]: Translated version of 'கல்வி இனிய அறம் ஒழிக்கும்
வாய்...'","[Mock Translation (Tamil -> English)]: Translated version of 'கல்வி இனிய அறம் ஒழிக்கும்
வாய்...'","[Mock Translation (Tamil -> English)]: Translated version of 'கல்வி இனிய அறம் ஒழிக்கும்
வாய்...'",PASS,0.73,0.5,0.9,0.0,1.0,1.0,1.0,1.0
